2010.11.18,00:00,1.59057,1.60550,1.58867,1.60381,166343
2010.11.19,00:00,1.60394,1.60941,1.59355,1.59786,154736
2010.11.22,00:00,1.59785,1.60839,1.58973,1.59534,188816
2010.11.23,00:00,1.59553,1.59640,1.57572,1.57746,236955
2010.11.24,00:00,1.57745,1.58367,1.57403,1.57692,249353
2010.11.25,00:00,1.57742,1.57939,1.57252,1.57591,160540
2010.11.26,00:00,1.57586,1.57714,1.55737,1.55891,192765
2010.11.29,00:00,1.55926,1.56466,1.55272,1.55700,246529
2010.11.30,00:00,1.55709,1.55953,1.54832,1.55615,266756
2010.12.01,00:00,1.55616,1.56480,1.55468,1.56200,268992
2010.12.02,00:00,1.56215,1.56669,1.55111,1.55984,239578
2010.12.03,00:00,1.55980,1.57873,1.55801,1.57729,247885
2010.12.06,00:00,1.57596,1.57742,1.56550,1.57140,263629
2010.12.07,00:00,1.57137,1.58221,1.57018,1.57565,299524
